,url_length,path_length,ip_present,number_of_digits,number_of_parameters,number_of_fragments,is_url_encoded,number_encoded_char,number_of_subdirectories,host_length,number_of_periods,has_client,has_admin,has_server,has_login,number_of_dashes,have_at_sign,is_tiny_url,number_of_subdomains_and_extensions,number_of_spaces,number_of_zeros,is_url_single_character_directory,number_of_uppercase,number_of_lowercase,ratio_upper_to_lower,number_of_double_slashes,target
11816,82,55,0,0,0,0,False,0,3,20,3,False,False,False,False,0,False,0,2,0,0,0,0,68,0.0,1,0
11817,29,1,0,0,0,0,False,0,1,21,2,False,False,False,False,0,False,0,2,0,0,0,0,23,0.0,1,0
11818,30,1,0,0,0,0,False,0,1,22,2,False,False,False,False,0,False,0,2,0,0,0,0,24,0.0,1,0
11819,37,13,0,0,0,0,False,0,2,17,2,False,False,False,False,0,False,0,2,0,0,0,0,30,0.0,1,0
11820,33,1,0,0,0,0,False,0,1,25,2,False,False,False,False,0,False,0,2,0,0,0,0,27,0.0,1,0
11821,48,23,0,2,0,0,False,0,3,18,3,False,False,False,False,1,False,0,2,0,0,0,0,36,0.0,1,0
11822,27,1,0,0,0,0,False,0,1,19,3,False,False,False,False,0,False,0,3,0,0,0,0,20,0.0,1,0
11823,24,0,0,0,0,0,False,0,0,17,2,False,False,False,False,0,False,0,2,0,0,0,0,19,0.0,1,0
11824,47,18,0,1,0,0,False,0,2,22,3,False,False,False,False,0,False,0,2,0,0,0,0,38,0.0,1,0
11825,28,1,0,0,0,0,False,0,1,20,2,False,False,False,False,0,False,0,2,0,0,0,0,22,0.0,1,0
11826,28,1,0,2,0,0,False,0,1,20,2,False,False,False,False,0,False,0,2,0,0,0,0,20,0.0,1,0
11827,70,39,0,0,0,0,False,0,3,24,2,False,False,False,False,0,False,0,2,0,0,0,0,59,0.0,1,0
11828,37,1,0,0,2,0,False,0,1,16,2,False,False,False,False,0,False,0,2,0,0,0,0,27,0.0,1,0
11829,45,17,0,0,0,0,False,0,2,21,3,False,False,False,False,0,False,0,3,0,0,0,0,37,0.0,1,0
11830,26,0,0,0,0,0,False,0,0,19,2,False,False,False,False,0,False,0,2,0,0,0,0,21,0.0,1,0
11831,26,1,0,0,0,0,False,0,1,18,2,False,False,False,False,0,False,0,2,0,0,0,0,20,0.0,1,0
11832,28,1,0,0,0,0,False,0,1,20,2,False,False,False,False,0,False,0,2,0,0,0,0,22,0.0,1,0
11833,76,16,0,10,1,0,False,0,2,19,5,False,False,False,False,0,False,0,3,0,3,0,0,49,0.0,1,0
11834,30,1,0,0,0,0,False,0,1,22,3,False,False,False,False,0,False,0,3,0,0,0,0,23,0.0,1,0
11835,27,0,0,0,0,0,False,0,0,20,2,False,False,False,False,0,False,0,2,0,0,0,0,22,0.0,1,0
11836,26,1,0,0,0,0,False,0,1,18,2,False,False,False,False,0,False,0,2,0,0,0,0,20,0.0,1,0
11837,49,25,0,7,0,0,False,0,4,17,2,False,False,False,False,0,False,0,2,0,1,0,0,33,0.0,1,0
11838,21,0,0,0,0,0,False,0,0,14,2,False,False,False,False,0,False,0,2,0,0,0,0,16,0.0,1,0
11839,25,1,0,0,0,0,False,0,1,17,2,False,False,False,False,0,False,0,2,0,0,0,0,19,0.0,1,0
11840,39,1,0,0,0,0,False,0,1,31,2,False,False,False,False,0,False,0,2,0,0,0,0,33,0.0,1,0
11841,24,0,0,0,0,0,False,0,0,17,2,False,False,False,False,0,False,0,2,0,0,0,0,19,0.0,1,0
11842,31,9,0,0,0,0,False,0,1,15,2,False,False,False,False,0,False,0,2,0,0,0,0,24,0.0,1,0
11843,28,6,0,0,0,0,False,0,2,15,2,False,False,False,False,0,False,0,2,0,0,0,0,21,0.0,1,0
11844,26,1,0,0,0,0,False,0,1,18,3,False,False,False,False,0,False,0,3,0,0,0,0,19,0.0,1,0
11845,44,20,0,0,0,0,False,0,2,17,3,False,False,False,False,0,False,0,2,0,0,0,0,36,0.0,1,0
11846,31,1,0,0,0,0,False,0,1,23,3,False,False,False,False,0,False,0,3,0,0,0,0,24,0.0,1,0
11847,25,0,0,0,0,0,False,0,0,18,3,False,False,False,False,0,False,0,3,0,0,0,0,19,0.0,1,0
11848,38,5,0,0,0,0,False,0,2,26,3,False,False,False,False,0,False,0,3,0,0,0,0,30,0.0,1,0
11849,24,1,0,0,0,0,False,0,1,16,2,False,False,False,False,0,False,0,2,0,0,0,0,18,0.0,1,0
11850,23,1,0,0,0,0,False,0,1,15,2,False,False,False,False,0,False,1,2,0,0,0,0,17,0.0,1,0
11851,44,15,0,9,0,0,False,0,1,22,4,False,False,False,False,0,False,0,3,0,2,0,0,27,0.0,1,0
11852,36,1,0,0,0,0,False,0,1,28,3,False,False,False,False,0,False,0,3,0,0,0,0,29,0.0,1,0
11853,33,1,0,0,0,0,False,0,1,25,2,False,False,False,False,1,False,0,2,0,0,0,0,26,0.0,1,0
11854,71,12,0,9,2,0,False,0,1,27,3,False,False,False,False,0,False,0,2,0,1,0,0,49,0.0,1,0
11855,28,1,0,0,0,0,False,0,1,20,2,False,False,False,False,0,False,0,2,0,0,0,0,22,0.0,1,0
11856,52,23,0,0,0,0,False,0,3,22,3,False,False,False,False,0,False,0,2,0,0,0,0,43,0.0,1,0
11857,18,0,0,0,0,0,False,0,0,11,1,False,False,False,False,0,False,0,1,0,0,0,0,14,0.0,1,0
11858,46,16,0,3,1,0,False,0,1,15,2,False,False,False,False,0,False,0,1,0,0,0,0,34,0.0,1,0
11859,27,1,0,0,0,0,False,0,1,19,2,False,False,False,False,0,False,0,2,0,0,0,0,21,0.0,1,0
11860,42,18,0,5,0,0,False,0,2,17,3,False,False,False,False,0,False,0,2,0,1,0,0,29,0.0,1,0
11861,23,1,0,0,0,0,False,0,1,15,2,False,False,False,False,0,False,1,2,0,0,0,0,17,0.0,1,0
11862,38,20,0,0,0,0,False,0,3,11,2,False,False,False,False,0,False,0,2,0,0,0,0,30,0.0,1,0
11863,17,1,0,0,0,0,False,0,1,9,1,False,False,False,False,0,False,0,1,0,0,0,0,12,0.0,1,0
11864,49,26,0,0,0,0,False,0,2,16,3,False,False,False,False,0,False,0,2,0,0,0,0,40,0.0,1,0
11865,23,1,0,0,0,0,False,0,1,15,1,False,False,False,False,0,False,0,1,0,0,0,0,18,0.0,1,0
11866,31,1,0,0,0,0,False,0,1,23,3,False,False,False,False,0,False,0,3,0,0,0,0,24,0.0,1,0
11867,28,0,0,0,0,0,False,0,0,21,2,False,False,False,False,0,False,0,2,0,0,0,0,23,0.0,1,0
11868,76,57,0,0,0,0,False,0,4,12,2,False,False,False,False,0,False,0,2,0,0,0,0,64,0.0,1,0
11869,31,1,0,0,0,0,False,0,1,23,2,False,False,False,False,0,False,0,2,0,0,0,0,25,0.0,1,0
11870,24,1,0,0,0,0,False,0,1,16,3,False,False,False,False,0,False,0,3,0,0,0,0,17,0.0,1,0
11871,33,0,0,0,0,0,False,0,0,26,2,False,False,False,False,0,False,0,2,0,0,0,0,28,0.0,1,0
11872,34,9,0,5,0,0,False,0,3,18,2,False,False,False,False,0,False,0,2,0,0,1,0,21,0.0,1,0
11873,20,1,0,0,0,0,False,0,1,12,2,False,False,False,False,0,False,0,2,0,0,0,0,14,0.0,1,0
11874,32,10,0,0,0,0,False,0,2,15,2,False,False,False,False,0,False,0,2,0,0,0,0,25,0.0,1,0
11875,30,1,0,0,0,0,False,0,1,22,3,False,False,False,False,0,False,1,3,0,0,0,0,23,0.0,1,0
11876,30,0,0,0,0,0,False,0,0,23,2,False,False,False,False,0,False,0,2,0,0,0,0,25,0.0,1,0
11877,24,1,0,0,0,0,False,0,1,16,2,False,False,False,False,0,False,0,2,0,0,0,0,18,0.0,1,0
11878,26,1,0,0,0,0,False,0,1,18,2,False,False,False,False,0,False,0,2,0,0,0,0,20,0.0,1,0
11879,45,20,0,0,0,0,False,0,2,18,3,False,False,False,False,0,False,0,2,0,0,0,0,36,0.0,1,0
11880,35,1,0,0,0,0,False,0,1,27,2,False,False,False,False,0,False,1,2,0,0,0,0,29,0.0,1,0
11881,42,16,0,0,0,0,False,0,2,19,4,False,False,False,False,0,False,0,4,0,0,0,0,32,0.0,1,0
11882,35,0,0,0,0,0,False,0,0,28,2,False,False,False,False,0,False,0,2,0,0,0,0,30,0.0,1,0
11883,30,11,0,0,0,0,False,0,1,12,2,False,False,False,False,0,False,0,1,0,0,0,0,24,0.0,1,0
11884,30,1,0,0,0,0,False,0,1,22,2,False,False,False,False,0,False,0,2,0,0,0,0,24,0.0,1,0
11885,32,0,0,0,0,0,False,0,0,25,2,False,False,False,False,0,False,0,2,0,0,0,0,27,0.0,1,0
11886,25,1,0,0,0,0,False,0,1,17,3,False,False,False,False,0,False,0,3,0,0,0,0,18,0.0,1,0
11887,34,8,0,0,0,0,False,0,2,19,2,False,False,False,False,0,False,0,2,0,0,0,0,27,0.0,1,0
11888,22,0,0,0,0,0,False,0,0,15,2,False,False,False,False,0,False,0,2,0,0,0,0,17,0.0,1,0
11889,46,24,0,3,0,0,False,0,3,15,4,False,False,False,False,0,False,0,3,0,1,0,0,32,0.0,1,0
11890,23,0,0,0,0,0,False,0,0,16,1,False,False,False,False,0,False,0,1,0,0,0,0,19,0.0,1,0
11891,37,11,0,0,0,0,False,0,2,19,3,False,False,False,False,0,False,0,3,0,0,0,0,29,0.0,1,0
11892,24,1,0,0,0,0,False,0,1,16,2,False,False,False,False,0,False,0,2,0,0,0,0,18,0.0,1,0
11893,30,1,0,0,0,0,False,0,1,22,3,False,False,False,False,0,False,0,3,0,0,0,0,23,0.0,1,0
11894,36,18,0,0,0,0,False,0,2,11,3,False,False,False,False,0,False,0,2,0,0,0,0,28,0.0,1,0
11895,34,1,0,0,0,0,False,0,1,26,2,False,False,False,False,2,False,0,2,0,0,0,0,26,0.0,1,0
11896,30,1,0,0,0,0,False,0,1,22,2,False,False,False,False,0,False,0,2,0,0,0,0,24,0.0,1,0
11897,26,1,0,0,0,0,False,0,1,18,2,False,False,False,False,0,False,0,2,0,0,0,0,20,0.0,1,0
11898,32,6,0,0,0,0,False,0,1,19,2,False,False,False,False,1,False,0,2,0,0,0,0,25,0.0,1,0
11899,71,20,0,13,1,0,False,0,2,14,4,False,False,False,False,0,False,0,2,0,5,0,0,40,0.0,1,0
11900,70,36,0,0,0,0,False,0,4,27,4,False,False,False,False,0,False,0,3,0,0,0,0,58,0.0,1,0
11901,25,1,0,0,0,0,False,0,1,17,1,False,False,False,False,0,False,0,1,0,0,0,0,20,0.0,1,0
11902,25,1,0,0,0,0,False,0,1,17,3,False,False,False,False,0,False,0,3,0,0,0,0,18,0.0,1,0
11903,25,1,0,0,0,0,False,0,1,17,2,False,False,False,False,0,False,0,2,0,0,0,0,19,0.0,1,0
11904,25,0,0,0,0,0,False,0,0,18,2,False,False,False,False,1,False,0,2,0,0,0,0,19,0.0,1,0
11905,42,18,0,5,0,0,False,0,2,17,3,False,False,False,False,0,False,0,2,0,2,0,0,29,0.0,1,0
11906,22,1,0,0,0,0,False,0,1,14,2,False,False,False,False,0,False,0,2,0,0,0,0,16,0.0,1,0
11907,53,22,0,0,0,0,False,0,1,24,3,False,False,False,False,0,False,0,2,0,0,0,0,46,0.0,1,0
11908,33,1,0,0,0,0,False,0,1,25,3,False,False,False,False,1,False,0,3,0,0,0,0,25,0.0,1,0
11909,25,1,0,0,0,0,False,0,1,17,2,False,False,False,False,0,False,0,2,0,0,0,0,19,0.0,1,0
11910,27,1,0,0,0,0,False,0,1,19,2,False,False,False,False,0,False,0,2,0,0,0,0,21,0.0,1,0
11911,26,0,0,0,0,0,False,0,0,19,3,False,False,False,False,0,False,0,3,0,0,0,0,20,0.0,1,0
11912,20,1,0,0,0,0,False,0,1,12,2,False,False,False,False,0,False,0,2,0,0,0,0,14,0.0,1,0
11913,49,28,0,2,0,0,False,0,6,14,4,False,False,False,False,0,False,0,3,0,0,1,0,34,0.0,1,0
11914,47,23,0,0,0,0,False,0,3,17,2,False,False,False,False,0,False,0,2,0,0,0,0,39,0.0,1,0
11915,48,28,0,0,0,0,False,0,3,13,3,False,False,False,False,0,False,1,2,0,0,0,0,38,0.0,1,0
11916,35,13,0,2,0,0,False,0,1,15,3,False,False,False,False,0,False,0,2,0,1,0,0,26,0.0,1,0
11917,36,14,0,0,0,0,False,0,2,15,4,False,False,False,False,0,False,0,3,0,0,0,0,27,0.0,1,0
11918,40,16,0,0,0,0,False,0,3,17,3,False,False,False,False,0,False,0,3,0,0,0,0,30,0.0,1,0
11919,31,0,0,0,0,0,False,0,0,24,2,False,False,False,False,0,False,0,2,0,0,0,0,26,0.0,1,0
11920,35,1,0,0,0,0,False,0,1,27,3,False,False,False,False,1,False,0,3,0,0,0,0,27,0.0,1,0
11921,33,1,0,0,0,0,False,0,1,25,2,False,False,False,False,0,False,0,2,0,0,0,0,27,0.0,1,0
11922,53,24,0,4,0,0,False,0,6,22,2,False,False,False,False,0,False,0,2,0,0,0,0,38,0.0,1,0
11923,28,1,0,0,0,0,False,0,1,20,2,False,False,False,False,0,False,0,2,0,0,0,0,22,0.0,1,0
11924,32,1,0,0,0,0,False,0,1,24,2,False,False,False,False,0,False,1,2,0,0,0,0,26,0.0,1,0
11925,22,1,0,0,0,0,False,0,1,14,2,False,False,False,False,0,False,1,2,0,0,0,0,16,0.0,1,0
11926,35,11,0,1,0,0,False,0,1,17,3,False,False,False,False,0,False,0,2,0,0,0,0,27,0.0,1,0
11927,27,1,0,0,0,0,False,0,1,19,2,False,False,False,False,0,False,0,2,0,0,0,0,21,0.0,1,0
11928,25,0,0,0,0,0,False,0,0,18,2,False,False,False,False,0,False,0,2,0,0,0,0,20,0.0,1,0
11929,34,12,0,0,0,0,False,0,2,15,2,False,False,False,False,0,False,0,2,0,0,0,0,27,0.0,1,0
11930,44,27,0,6,0,0,False,0,3,10,3,False,False,False,False,0,False,0,2,0,0,0,0,29,0.0,1,0
11931,45,21,0,1,0,0,False,0,3,17,2,False,False,False,False,0,False,0,2,0,0,0,0,36,0.0,1,0
11932,34,1,0,0,0,0,False,0,1,26,2,False,False,False,False,0,False,0,2,0,0,0,0,28,0.0,1,0
11933,44,20,0,0,0,0,False,0,3,17,2,False,False,False,False,0,False,0,2,0,0,0,0,36,0.0,1,0
11934,28,1,0,0,0,0,False,0,1,20,2,False,False,False,False,0,False,1,2,0,0,0,0,22,0.0,1,0
11935,57,26,0,0,0,0,False,0,2,24,3,False,False,False,False,0,False,0,2,0,0,0,0,49,0.0,1,0
11936,24,0,0,0,0,0,False,0,0,17,2,False,False,False,False,0,False,0,2,0,0,0,0,19,0.0,1,0
11937,47,16,0,4,1,0,False,0,1,15,2,False,False,False,False,0,False,0,1,0,0,0,0,34,0.0,1,0
11938,34,1,0,0,0,0,False,0,1,26,2,False,False,False,False,0,False,1,2,0,0,0,0,28,0.0,1,0
11939,26,0,0,0,0,0,False,0,0,19,4,False,False,False,False,0,False,0,4,0,0,0,0,19,0.0,1,0
11940,26,1,0,0,0,0,False,0,1,18,2,False,False,False,False,0,False,0,2,0,0,0,0,20,0.0,1,0
11941,51,27,0,0,0,0,False,0,2,17,2,False,False,False,False,0,False,0,2,0,0,0,0,41,0.0,1,0
11942,32,0,0,0,0,0,False,0,0,25,2,False,False,False,False,0,False,0,2,0,0,0,0,27,0.0,1,0
11943,27,1,0,0,0,0,False,0,1,19,2,False,False,False,False,0,False,0,2,0,0,0,0,21,0.0,1,0
11944,33,1,0,0,0,0,False,0,1,25,2,False,False,False,False,0,False,0,2,0,0,0,0,27,0.0,1,0
11945,20,1,0,0,0,0,False,0,1,12,2,False,False,False,False,0,False,0,2,0,0,0,0,14,0.0,1,0
11946,52,28,0,0,0,0,False,0,2,17,3,False,False,False,False,0,False,0,2,0,0,0,0,43,0.0,1,0
11947,26,0,0,0,0,0,False,0,0,19,2,False,False,False,False,0,False,0,2,0,0,0,0,21,0.0,1,0
11948,40,16,0,0,0,0,False,0,1,17,3,False,False,False,False,0,False,0,2,0,0,0,0,33,0.0,1,0
11949,24,1,0,0,0,0,False,0,1,16,2,False,False,False,False,0,False,0,2,0,0,0,0,18,0.0,1,0
11950,31,1,0,0,0,0,False,0,1,23,2,False,False,False,False,0,False,0,2,0,0,0,0,25,0.0,1,0
11951,32,13,0,4,0,0,False,0,3,12,2,False,False,False,False,0,False,0,2,0,0,0,0,20,0.0,1,0
11952,41,1,0,0,0,0,False,0,1,33,2,False,False,False,False,0,False,0,2,0,0,0,0,35,0.0,1,0
11953,34,13,0,0,0,0,False,0,2,14,3,False,False,False,False,0,False,0,3,0,0,0,0,26,0.0,1,0
11954,20,0,0,0,0,0,False,0,0,13,2,False,False,False,False,0,False,0,2,0,0,0,0,15,0.0,1,0
11955,19,1,0,0,0,0,False,0,1,11,2,False,False,False,False,0,False,0,2,0,0,0,0,13,0.0,1,0
11956,31,0,0,0,0,0,False,0,0,24,2,False,False,False,False,1,False,0,2,0,0,0,0,25,0.0,1,0
11957,22,0,0,0,0,0,False,0,0,15,2,False,False,False,False,0,False,0,2,0,0,0,0,17,0.0,1,0
11958,58,10,0,0,2,0,False,0,2,14,3,False,False,False,False,0,False,0,2,0,0,0,0,45,0.0,1,0
11959,31,0,0,0,0,0,False,0,0,24,2,False,False,False,False,0,False,0,2,0,0,0,0,26,0.0,1,0
11960,20,0,0,0,0,0,False,0,0,13,2,False,False,False,False,0,False,0,2,0,0,0,0,15,0.0,1,0
11961,26,1,0,0,0,0,False,0,1,18,2,False,False,False,False,0,False,0,2,0,0,0,0,20,0.0,1,0
11962,37,13,0,4,0,0,False,0,2,17,2,False,False,False,False,0,False,0,2,0,0,0,0,25,0.0,1,0
11963,19,1,0,0,0,0,False,0,1,11,2,False,False,False,False,0,False,0,2,0,0,0,0,13,0.0,1,0
11964,23,1,0,0,0,0,False,0,1,15,2,False,False,False,False,0,False,1,2,0,0,0,0,17,0.0,1,0
11965,26,1,0,0,0,0,False,0,1,18,2,False,False,False,False,0,False,0,2,0,0,0,0,20,0.0,1,0
11966,22,1,0,0,0,0,False,0,1,14,2,False,False,False,False,0,False,0,2,0,0,0,0,16,0.0,1,0
11967,22,1,0,0,0,0,False,0,1,14,2,False,False,False,False,0,False,0,2,0,0,0,0,16,0.0,1,0
11968,21,1,0,0,0,0,False,0,1,13,2,False,False,False,False,0,False,1,2,0,0,0,0,15,0.0,1,0
11969,35,1,0,0,0,0,False,0,1,27,3,False,False,False,False,0,False,0,3,0,0,0,0,28,0.0,1,0
11970,52,33,0,0,0,0,False,0,5,12,2,False,False,False,False,0,False,0,2,0,0,1,0,41,0.0,1,0
11971,85,18,0,4,3,0,False,0,2,18,3,False,False,False,False,0,False,0,2,0,3,0,0,65,0.0,1,0
11972,26,6,0,0,0,0,False,0,1,13,2,False,False,False,False,0,False,0,2,0,0,0,0,20,0.0,1,0
11973,48,21,0,0,0,0,False,0,3,20,3,False,False,False,False,0,False,0,3,0,0,0,0,38,0.0,1,0
11974,22,1,0,0,0,0,False,0,1,14,2,False,False,False,False,0,False,0,2,0,0,0,0,16,0.0,1,0
11975,47,23,0,0,0,0,False,0,2,17,3,False,False,False,False,0,False,0,2,0,0,0,0,39,0.0,1,0
11976,43,21,0,6,0,0,False,0,2,15,3,False,False,False,False,0,False,0,2,0,2,0,0,29,0.0,1,0
11977,36,1,0,3,0,0,False,0,1,28,3,False,False,False,False,1,False,0,3,0,1,0,0,25,0.0,1,0
11978,27,1,0,0,0,0,False,0,1,19,2,False,False,False,False,0,False,0,2,0,0,0,0,21,0.0,1,0
11979,64,41,0,16,0,0,False,0,5,16,1,False,False,False,False,0,False,0,1,0,1,1,0,35,0.0,1,0
11980,48,17,0,4,1,0,False,0,2,16,3,False,False,False,False,0,False,0,2,0,0,0,0,34,0.0,1,0
11981,26,1,0,0,0,0,False,0,1,18,2,False,False,False,False,0,False,0,2,0,0,0,0,20,0.0,1,0
11982,44,15,0,3,0,0,False,0,1,22,4,False,False,False,False,0,False,0,3,0,1,0,0,33,0.0,1,0
11983,26,0,0,0,0,0,False,0,0,19,2,False,False,False,False,0,False,0,2,0,0,0,0,21,0.0,1,0
11984,25,1,0,0,0,0,False,0,1,17,2,False,False,False,False,0,False,0,2,0,0,0,0,19,0.0,1,0
11985,34,16,0,7,0,0,False,0,3,11,2,False,False,False,False,0,False,0,2,0,2,0,0,19,0.0,1,0
11986,33,14,0,0,0,0,False,0,2,12,3,False,False,False,False,0,False,0,2,0,0,0,0,25,0.0,1,0
11987,23,1,0,0,0,0,False,0,1,15,2,False,False,False,False,0,False,0,2,0,0,0,0,17,0.0,1,0
11988,35,11,0,0,0,0,False,0,1,17,3,False,False,False,False,1,False,0,2,0,0,0,0,27,0.0,1,0
11989,24,1,0,0,0,0,False,0,1,16,2,False,False,False,False,0,False,0,2,0,0,0,0,18,0.0,1,0
11990,52,29,0,7,0,0,False,0,4,16,3,False,False,False,False,0,False,0,2,0,0,0,0,35,0.0,1,0
11991,27,1,0,0,0,0,False,0,1,19,2,False,False,False,False,0,False,0,2,0,0,0,0,21,0.0,1,0
11992,25,0,0,0,0,0,False,0,0,18,3,False,False,False,False,0,False,0,3,0,0,0,0,19,0.0,1,0
11993,44,21,0,0,0,0,False,0,3,16,2,False,False,False,False,0,False,0,2,0,0,0,0,35,0.0,1,0
11994,22,0,0,0,0,0,False,0,0,15,2,False,False,False,False,1,False,0,2,0,0,0,0,16,0.0,1,0
11995,28,1,0,0,0,0,False,0,1,20,2,False,False,False,False,0,False,0,2,0,0,0,0,22,0.0,1,0
11996,24,1,0,0,0,0,False,0,1,16,3,False,False,False,False,0,False,0,3,0,0,0,0,17,0.0,1,0
11997,28,1,0,0,0,0,False,0,1,20,2,False,False,False,False,0,False,0,2,0,0,0,0,22,0.0,1,0
11998,108,17,0,14,4,0,False,0,1,29,3,False,False,False,False,0,False,0,2,0,3,0,0,74,0.0,1,0
11999,36,1,0,0,0,0,False,0,1,28,4,False,False,False,False,0,False,1,4,0,0,0,0,28,0.0,1,0
12000,36,12,0,0,0,0,False,0,3,17,2,False,False,False,False,0,False,0,2,0,0,0,0,28,0.0,1,0
12001,32,1,0,0,0,0,False,0,1,24,2,False,False,False,False,0,False,0,2,0,0,0,0,26,0.0,1,0
12002,76,48,0,0,0,0,False,0,4,21,3,False,False,False,False,0,False,0,2,0,0,0,0,66,0.0,1,0
12003,23,1,0,0,0,0,False,0,1,15,2,False,False,False,False,0,False,0,2,0,0,0,0,17,0.0,1,0
12004,30,1,0,0,0,0,False,0,1,22,2,False,False,False,False,0,False,0,2,0,0,0,0,24,0.0,1,0
12005,29,0,0,0,0,0,False,0,0,22,1,False,False,False,False,0,False,0,1,0,0,0,0,25,0.0,1,0
12006,30,1,0,0,0,0,False,0,1,22,2,False,False,False,False,1,False,0,2,0,0,0,0,23,0.0,1,0
12007,23,1,0,0,0,0,False,0,1,15,2,False,False,False,False,0,False,0,2,0,0,0,0,17,0.0,1,0
12008,23,1,0,0,0,0,False,0,1,15,2,False,False,False,False,0,False,1,2,0,0,0,0,17,0.0,1,0
12009,52,29,0,1,0,0,False,0,3,16,2,False,False,False,False,0,False,0,1,0,0,0,0,42,0.0,1,0
12010,36,0,0,0,0,0,False,0,0,29,3,False,False,False,False,0,False,0,3,0,0,0,0,30,0.0,1,0
12011,41,17,0,3,0,0,False,0,2,17,2,False,False,False,False,0,False,0,2,0,1,0,0,29,0.0,1,0
12012,40,16,0,1,0,0,False,0,3,17,2,False,False,False,False,0,False,0,2,0,0,0,0,31,0.0,1,0
12013,60,39,0,0,0,0,False,0,5,14,4,False,False,False,False,0,False,0,3,0,0,0,0,48,0.0,1,0
12014,33,1,0,0,0,0,False,0,1,25,2,False,False,False,False,0,False,0,2,0,0,0,0,27,0.0,1,0
12015,28,1,0,0,0,0,False,0,1,20,2,False,False,False,False,0,False,0,2,0,0,0,0,22,0.0,1,0
12016,45,17,0,0,0,0,False,0,2,21,2,False,False,False,False,0,False,1,2,0,0,0,0,38,0.0,1,0
12017,28,7,0,0,0,0,False,0,1,14,2,False,False,False,False,0,False,0,2,0,0,0,0,22,0.0,1,0
12018,34,1,0,0,0,0,False,0,1,26,2,False,False,False,False,0,False,0,2,0,0,0,0,28,0.0,1,0
12019,38,14,0,2,0,0,False,0,2,17,2,False,False,False,False,0,False,0,2,0,0,0,0,29,0.0,1,0
12020,30,1,0,0,0,0,False,0,1,22,2,False,False,False,False,0,False,0,2,0,0,0,0,24,0.0,1,0
12021,43,10,0,0,0,0,False,0,2,26,3,False,False,False,False,0,False,1,3,0,0,0,0,34,0.0,1,0
12022,30,0,0,0,0,0,False,0,0,23,2,False,False,False,False,0,False,0,2,0,0,0,0,25,0.0,1,0
12023,28,1,0,0,0,0,False,0,1,20,2,False,False,False,False,0,False,0,2,0,0,0,0,22,0.0,1,0
12024,32,1,0,0,0,0,False,0,1,24,2,False,False,False,False,0,False,0,2,0,0,0,0,26,0.0,1,0
12025,30,1,0,0,0,0,False,0,1,22,2,False,False,False,False,0,False,0,2,0,0,0,0,24,0.0,1,0
12026,23,1,0,0,0,0,False,0,1,15,3,False,False,False,False,0,False,0,3,0,0,0,0,16,0.0,1,0
12027,27,1,0,0,0,0,False,0,1,19,2,False,False,False,False,0,False,0,2,0,0,0,0,21,0.0,1,0
12028,27,1,0,0,0,0,False,0,1,19,2,False,False,False,False,0,False,0,2,0,0,0,0,21,0.0,1,0
12029,17,0,0,0,0,0,False,0,0,10,1,False,False,False,False,0,False,0,1,0,0,0,0,13,0.0,1,0
12030,32,0,0,0,0,0,False,0,0,25,2,False,False,False,False,0,False,0,2,0,0,0,0,27,0.0,1,0
12031,21,1,0,0,0,0,False,0,1,13,2,False,False,False,False,0,False,0,2,0,0,0,0,15,0.0,1,0
12032,25,1,0,0,0,0,False,0,1,17,2,False,False,False,False,0,False,0,2,0,0,0,0,19,0.0,1,0
12033,53,35,0,0,0,0,False,0,3,11,3,False,False,False,False,0,False,0,2,0,0,0,0,43,0.0,1,0
12034,62,30,0,0,0,0,False,0,1,25,3,False,False,False,False,0,False,0,2,0,0,0,0,53,0.0,1,0
12035,20,0,0,0,0,0,False,0,0,13,2,False,False,False,False,0,False,0,2,0,0,0,0,15,0.0,1,0
12036,27,0,0,0,0,0,False,0,0,20,2,False,False,False,False,0,False,0,2,0,0,0,0,22,0.0,1,0
12037,35,17,0,7,0,0,False,0,3,11,2,False,False,False,False,0,False,0,2,0,3,0,0,20,0.0,1,0
12038,36,18,0,0,0,0,False,0,2,11,3,False,False,False,False,0,False,0,2,0,0,0,0,28,0.0,1,0
12039,27,1,0,0,0,0,False,0,1,19,2,False,False,False,False,0,False,1,2,0,0,0,0,21,0.0,1,0
12040,24,1,0,0,0,0,False,0,1,16,2,False,False,False,False,0,False,0,2,0,0,0,0,18,0.0,1,0
12041,34,10,0,0,0,0,False,0,3,17,2,False,False,False,False,0,False,0,2,0,0,0,0,26,0.0,1,0
12042,26,1,0,0,0,0,False,0,1,18,2,False,False,False,False,0,False,0,2,0,0,0,0,20,0.0,1,0
12043,33,1,0,0,0,0,False,0,1,25,2,False,False,False,False,2,False,0,2,0,0,0,0,25,0.0,1,0
12044,21,1,0,0,0,0,False,0,1,13,1,False,False,False,False,0,False,0,1,0,0,0,0,16,0.0,1,0
12045,32,10,0,0,0,0,False,0,4,15,2,False,False,False,False,0,False,0,2,0,0,1,0,23,0.0,1,0
12046,94,17,0,13,4,0,False,0,1,16,3,False,False,False,False,0,False,0,2,0,3,0,0,61,0.0,1,0
12047,21,1,0,0,0,0,False,0,1,13,3,False,False,False,False,0,False,0,3,0,0,0,0,14,0.0,1,0
12048,42,18,0,5,0,0,False,0,2,17,3,False,False,False,False,0,False,0,2,0,3,0,0,29,0.0,1,0
